Datasheets,Image,Digi-Key Part Number,Manufacturer Part Number,Manufacturer,Description,Quantity Available,Factory Stock,Unit Price (CAD),@ qty,Minimum Quantity,Packaging,Series,Part Status,Capacitance,Tolerance,Voltage - Rated,Temperature Coefficient,Operating Temperature,Features,Ratings,Applications,Failure Rate,Mounting Type,Package / Case,Size / Dimension,Height - Seated (Max),Thickness (Max),Lead Spacing,Lead Style
http://www.kemet.com/docfinder?Partnumber=C0603C183K1RACTU,//media.digikey.com/Renders/Kemet%20Renders/Kemet%200603.jpg,399-3475-1-ND,C0603C183K1RACTU,KEMET,CAP CER 0.018UF 100V X7R 0603,3332,0,0.47,0,1,Cut Tape (CT),C,Active,0.018uF,10%,100V,X7R,-55°C ~ 125°C,-,-,General Purpose,-,"Surface Mount, MLCC",0603 (1608 Metric),"0.063"" L x 0.031"" W (1.60mm x 0.80mm)",-,"0.034"" (0.87mm)",-,-
http://www.kemet.com/docfinder?Partnumber=C0603C822K1RACTU,//media.digikey.com/Renders/Kemet%20Renders/Kemet%200603.jpg,399-3188-1-ND,C0603C822K1RACTU,KEMET,CAP CER 8200PF 100V X7R 0603,6834,0,0.47,0,1,Cut Tape (CT),C,Active,8200pF,10%,100V,X7R,-55°C ~ 125°C,-,-,General Purpose,-,"Surface Mount, MLCC",0603 (1608 Metric),"0.063"" L x 0.031"" W (1.60mm x 0.80mm)",-,"0.034"" (0.87mm)",-,-
http://www.kemet.com/docfinder?Partnumber=C0603C182K1RACTU,//media.digikey.com/Renders/Kemet%20Renders/Kemet%200603.jpg,399-9025-1-ND,C0603C182K1RACTU,KEMET,CAP CER 1800PF 100V X7R 0603,1577,0,0.47,0,1,Cut Tape (CT),C,Active,1800pF,10%,100V,X7R,-55°C ~ 125°C,-,-,General Purpose,-,"Surface Mount, MLCC",0603 (1608 Metric),"0.063"" L x 0.031"" W (1.60mm x 0.80mm)",-,"0.034"" (0.87mm)",-,-
http://www.kemet.com/docfinder?Partnumber=C0603C272J1GAC7867,//media.digikey.com/Renders/Kemet%20Renders/Kemet%200603.jpg,399-9968-1-ND,C0603C272J1GAC7867,KEMET,CAP CER 2700PF 100V C0G/NP0 0603,3451,0,0.49,0,1,Cut Tape (CT),C,Active,2700pF,5%,100V,"C0G, NP0",-55°C ~ 125°C,Low ESL,-,General Purpose,-,"Surface Mount, MLCC",0603 (1608 Metric),"0.063"" L x 0.031"" W (1.60mm x 0.80mm)",-,"0.034"" (0.87mm)",-,-
http://www.kemet.com/docfinder?Partnumber=C0603C273J3RACTU,//media.digikey.com/Renders/Kemet%20Renders/Kemet%200603.jpg,399-9055-1-ND,C0603C273J3RACTU,KEMET,CAP CER 0.027UF 25V X7R 0603,7765,0,0.5,0,1,Cut Tape (CT),C,Active,0.027uF,5%,25V,X7R,-55°C ~ 125°C,-,-,General Purpose,-,"Surface Mount, MLCC",0603 (1608 Metric),"0.063"" L x 0.031"" W (1.60mm x 0.80mm)",-,"0.034"" (0.87mm)",-,-
http://www.kemet.com/docfinder?Partnumber=C0603C184K4RACTU,//media.digikey.com/Renders/Kemet%20Renders/Kemet%200603.jpg,399-7869-1-ND,C0603C184K4RACTU,KEMET,CAP CER 0.18UF 16V X7R 0603,4388,0,0.5,0,1,Cut Tape (CT),C,Active,0.18uF,10%,16V,X7R,-55°C ~ 125°C,-,-,General Purpose,-,"Surface Mount, MLCC",0603 (1608 Metric),"0.063"" L x 0.031"" W (1.60mm x 0.80mm)",-,"0.034"" (0.87mm)",-,-
http://www.kemet.com/docfinder?Partnumber=C0603C822J5RACTU,//media.digikey.com/Renders/Kemet%20Renders/Kemet%200603.jpg,399-7960-1-ND,C0603C822J5RACTU,KEMET,CAP CER 8200PF 50V X7R 0603,4035,0,0.5,0,1,Cut Tape (CT),C,Active,8200pF,5%,50V,X7R,-55°C ~ 125°C,-,-,General Purpose,-,"Surface Mount, MLCC",0603 (1608 Metric),"0.063"" L x 0.031"" W (1.60mm x 0.80mm)",-,"0.034"" (0.87mm)",-,-
http://www.kemet.com/docfinder?Partnumber=C0603C221J5RACTU,//media.digikey.com/Renders/Kemet%20Renders/Kemet%200603.jpg,399-9035-1-ND,C0603C221J5RACTU,KEMET,CAP CER 220PF 50V X7R 0603,3960,0,0.5,0,1,Cut Tape (CT),C,Active,220pF,5%,50V,X7R,-55°C ~ 125°C,-,-,General Purpose,-,"Surface Mount, MLCC",0603 (1608 Metric),"0.063"" L x 0.031"" W (1.60mm x 0.80mm)",-,"0.034"" (0.87mm)",-,-
http://www.kemet.com/docfinder?Partnumber=C0603C682J5RACTU,//media.digikey.com/Renders/Kemet%20Renders/Kemet%200603.jpg,399-1090-1-ND,C0603C682J5RACTU,KEMET,CAP CER 6800PF 50V X7R 0603,2870,0,0.5,0,1,Cut Tape (CT),C,Active,6800pF,5%,50V,X7R,-55°C ~ 125°C,-,-,General Purpose,-,"Surface Mount, MLCC",0603 (1608 Metric),"0.063"" L x 0.031"" W (1.60mm x 0.80mm)",-,"0.034"" (0.87mm)",-,-
http://www.kemet.com/docfinder?Partnumber=C0603C152J5RACTU,//media.digikey.com/Renders/Kemet%20Renders/Kemet%200603.jpg,399-7857-1-ND,C0603C152J5RACTU,KEMET,CAP CER 1500PF 50V X7R 0603,3416,0,0.5,0,1,Cut Tape (CT),C,Active,1500pF,5%,50V,X7R,-55°C ~ 125°C,-,-,General Purpose,-,"Surface Mount, MLCC",0603 (1608 Metric),"0.063"" L x 0.031"" W (1.60mm x 0.80mm)",-,"0.034"" (0.87mm)",-,-
http://www.kemet.com/docfinder?Partnumber=C0603C392J5RACTU,//media.digikey.com/Renders/Kemet%20Renders/Kemet%200603.jpg,399-9077-1-ND,C0603C392J5RACTU,KEMET,CAP CER 3900PF 50V X7R 0603,2686,0,0.5,0,1,Cut Tape (CT),C,Active,3900pF,5%,50V,X7R,-55°C ~ 125°C,-,-,General Purpose,-,"Surface Mount, MLCC",0603 (1608 Metric),"0.063"" L x 0.031"" W (1.60mm x 0.80mm)",-,"0.034"" (0.87mm)",-,-
http://www.kemet.com/docfinder?Partnumber=C0603C332K5GACTU,//media.digikey.com/Renders/Kemet%20Renders/Kemet%200603.jpg,399-9066-1-ND,C0603C332K5GACTU,KEMET,CAP CER 3300PF 50V C0G/NP0 0603,2547,0,0.5,0,1,Cut Tape (CT),C,Active,3300pF,10%,50V,"C0G, NP0",-55°C ~ 125°C,Low ESL,-,General Purpose,-,"Surface Mount, MLCC",0603 (1608 Metric),"0.063"" L x 0.031"" W (1.60mm x 0.80mm)",-,"0.034"" (0.87mm)",-,-
http://www.kemet.com/docfinder?Partnumber=C0603C222J8RACTU,//media.digikey.com/Renders/Kemet%20Renders/Kemet%200603.jpg,399-9039-1-ND,C0603C222J8RACTU,KEMET,CAP CER 2200PF 10V X7R 0603,1091,0,0.5,0,1,Cut Tape (CT),C,Active,2200pF,5%,10V,X7R,-55°C ~ 125°C,-,-,General Purpose,-,"Surface Mount, MLCC",0603 (1608 Metric),"0.063"" L x 0.031"" W (1.60mm x 0.80mm)",-,"0.034"" (0.87mm)",-,-
http://www.kemet.com/docfinder?Partnumber=C0603C272J5GACTU,//media.digikey.com/Renders/Kemet%20Renders/Kemet%200603.jpg,399-11148-1-ND,C0603C272J5GACTU,KEMET,CAP CER 2700PF 50V C0G/NP0 0603,5310,0,0.51,0,1,Cut Tape (CT),C,Active,2700pF,5%,50V,"C0G, NP0",-55°C ~ 125°C,Low ESL,-,General Purpose,-,"Surface Mount, MLCC",0603 (1608 Metric),"0.063"" L x 0.031"" W (1.60mm x 0.80mm)",-,"0.034"" (0.87mm)",-,-
http://www.kemet.com/docfinder?Partnumber=C0603C682J3GACTU,//media.digikey.com/Renders/Kemet%20Renders/Kemet%200603.jpg,399-7950-1-ND,C0603C682J3GACTU,KEMET,CAP CER 6800PF 25V C0G/NP0 0603,2215,0,0.51,0,1,Cut Tape (CT),C,Active,6800pF,5%,25V,"C0G, NP0",-55°C ~ 125°C,Low ESL,-,General Purpose,-,"Surface Mount, MLCC",0603 (1608 Metric),"0.063"" L x 0.031"" W (1.60mm x 0.80mm)",-,"0.034"" (0.87mm)",-,-
http://www.kemet.com/docfinder?Partnumber=C0603C122J5GACTU,//media.digikey.com/Renders/Kemet%20Renders/Kemet%200603.jpg,399-11137-1-ND,C0603C122J5GACTU,KEMET,CAP CER 1200PF 50V C0G/NP0 0603,2878,0,0.53,0,1,Cut Tape (CT),C,Active,1200pF,5%,50V,"C0G, NP0",-55°C ~ 125°C,Low ESL,-,General Purpose,-,"Surface Mount, MLCC",0603 (1608 Metric),"0.063"" L x 0.031"" W (1.60mm x 0.80mm)",-,"0.034"" (0.87mm)",-,-
http://www.kemet.com/docfinder?Partnumber=C0603C120D5GACTU,//media.digikey.com/Renders/Kemet%20Renders/Kemet%200603.jpg,399-10041-1-ND,C0603C120D5GACTU,KEMET,CAP CER 12PF 50V C0G/NP0 0603,2209,0,0.56,0,1,Cut Tape (CT),C,Active,12pF,0.5pF,50V,"C0G, NP0",-55°C ~ 125°C,Low ESL,-,General Purpose,-,"Surface Mount, MLCC",0603 (1608 Metric),"0.063"" L x 0.031"" W (1.60mm x 0.80mm)",-,"0.034"" (0.87mm)",-,-
http://www.kemet.com/docfinder?Partnumber=C0603C472J1RACTU,//media.digikey.com/Renders/Kemet%20Renders/Kemet%200603.jpg,399-9089-1-ND,C0603C472J1RACTU,KEMET,CAP CER 4700PF 100V X7R 0603,8691,0,0.57,0,1,Cut Tape (CT),C,Active,4700pF,5%,100V,X7R,-55°C ~ 125°C,-,-,General Purpose,-,"Surface Mount, MLCC",0603 (1608 Metric),"0.063"" L x 0.031"" W (1.60mm x 0.80mm)",-,"0.034"" (0.87mm)",-,-
http://www.kemet.com/docfinder?Partnumber=C0603C334K9RACTU,//media.digikey.com/Renders/Kemet%20Renders/Kemet%200603.jpg,399-4918-1-ND,C0603C334K9RACTU,KEMET,CAP CER 0.33UF 6.3V X7R 0603,3323,0,0.59,0,1,Cut Tape (CT),C,Active,0.33uF,10%,6.3V,X7R,-55°C ~ 125°C,-,-,General Purpose,-,"Surface Mount, MLCC",0603 (1608 Metric),"0.063"" L x 0.031"" W (1.60mm x 0.80mm)",-,"0.034"" (0.87mm)",-,-
http://www.kemet.com/docfinder?Partnumber=C0603C225M8PACTU,//media.digikey.com/Renders/Kemet%20Renders/Kemet%200603.jpg,399-4912-1-ND,C0603C225M8PACTU,KEMET,CAP CER 2.2UF 10V X5R 0603,17717,0,0.63,0,1,Cut Tape (CT),C,Active,2.2uF,20%,10V,X5R,-55°C ~ 85°C,-,-,General Purpose,-,"Surface Mount, MLCC",0603 (1608 Metric),"0.063"" L x 0.031"" W (1.60mm x 0.80mm)",-,"0.035"" (0.90mm)",-,-
http://www.kemet.com/docfinder?Partnumber=C0603C150D5GACTU,//media.digikey.com/Renders/Kemet%20Renders/Kemet%200603.jpg,399-10042-1-ND,C0603C150D5GACTU,KEMET,CAP CER 15PF 50V C0G/NP0 0603,4542,0,0.68,0,1,Cut Tape (CT),C,Active,15pF,0.5pF,50V,"C0G, NP0",-55°C ~ 125°C,Low ESL,-,General Purpose,-,"Surface Mount, MLCC",0603 (1608 Metric),"0.063"" L x 0.031"" W (1.60mm x 0.80mm)",-,"0.034"" (0.87mm)",-,-
http://www.kemet.com/docfinder?Partnumber=C0603C829C5GACTU,//media.digikey.com/Renders/Kemet%20Renders/Kemet%200603.jpg,399-7963-1-ND,C0603C829C5GACTU,KEMET,CAP CER 8.2PF 50V C0G/NP0 0603,3980,0,0.68,0,1,Cut Tape (CT),C,Active,8.2pF,0.25pF,50V,"C0G, NP0",-55°C ~ 125°C,Low ESL,-,General Purpose,-,"Surface Mount, MLCC",0603 (1608 Metric),"0.063"" L x 0.031"" W (1.60mm x 0.80mm)",-,"0.034"" (0.87mm)",-,-
http://www.kemet.com/docfinder?Partnumber=C0603C224J8RACTU,//media.digikey.com/Renders/Kemet%20Renders/Kemet%200603.jpg,399-9045-1-ND,C0603C224J8RACTU,KEMET,CAP CER 0.22UF 10V X7R 0603,3410,0,0.71,0,1,Cut Tape (CT),C,Active,0.22uF,5%,10V,X7R,-55°C ~ 125°C,-,-,General Purpose,-,"Surface Mount, MLCC",0603 (1608 Metric),"0.063"" L x 0.031"" W (1.60mm x 0.80mm)",-,"0.034"" (0.87mm)",-,-
http://www.kemet.com/docfinder?Partnumber=C0603C475M9PACTU,//media.digikey.com/Renders/Kemet%20Renders/Kemet%200603.jpg,399-7936-1-ND,C0603C475M9PACTU,KEMET,CAP CER 4.7UF 6.3V X5R 0603,4681,0,1.03,0,1,Cut Tape (CT),C,Active,4.7uF,20%,6.3V,X5R,-55°C ~ 85°C,-,-,General Purpose,-,"Surface Mount, MLCC",0603 (1608 Metric),"0.063"" L x 0.031"" W (1.60mm x 0.80mm)",-,"0.034"" (0.87mm)",-,-
http://www.kemet.com/docfinder?Partnumber=C0603C102G5GACTU,//media.digikey.com/Renders/Kemet%20Renders/Kemet%200603.jpg,399-7828-1-ND,C0603C102G5GACTU,KEMET,CAP CER 1000PF 50V C0G/NP0 0603,4759,0,1.12,0,1,Cut Tape (CT),C,Active,1000pF,2%,50V,"C0G, NP0",-55°C ~ 125°C,Low ESL,-,General Purpose,-,"Surface Mount, MLCC",0603 (1608 Metric),"0.063"" L x 0.031"" W (1.60mm x 0.80mm)",-,"0.034"" (0.87mm)",-,-
http://www.kemet.com/docfinder?Partnumber=C0603C181F5GACTU,//media.digikey.com/Renders/Kemet%20Renders/Kemet%200603.jpg,399-11143-1-ND,C0603C181F5GACTU,KEMET,CAP CER 180PF 50V C0G/NP0 0603,3622,0,1.23,0,1,Cut Tape (CT),C,Active,180pF,1%,50V,"C0G, NP0",-55°C ~ 125°C,Low ESL,-,General Purpose,-,"Surface Mount, MLCC",0603 (1608 Metric),"0.063"" L x 0.031"" W (1.60mm x 0.80mm)",-,"0.034"" (0.87mm)",-,-
http://www.kemet.com/docfinder?Partnumber=C0603C101F1GACTU,//media.digikey.com/Renders/Kemet%20Renders/Kemet%200603.jpg,399-7818-1-ND,C0603C101F1GACTU,KEMET,CAP CER 100PF 100V C0G/NP0 0603,1357,0,1.28,0,1,Cut Tape (CT),C,Active,100pF,1%,100V,"C0G, NP0",-55°C ~ 125°C,Low ESL,-,General Purpose,-,"Surface Mount, MLCC",0603 (1608 Metric),"0.063"" L x 0.031"" W (1.60mm x 0.80mm)",-,"0.034"" (0.87mm)",-,-
http://www.kemet.com/docfinder?Partnumber=C0603C161F5GACTU,//media.digikey.com/Renders/Kemet%20Renders/Kemet%200603.jpg,399-14491-1-ND,C0603C161F5GAC7867,KEMET,CAP CER 160PF 50V NP0 0603,3990,0,1.47,0,1,Cut Tape (CT),C,Active,160pF,1%,50V,"C0G, NP0",-55°C ~ 125°C,Low ESL,-,General Purpose,-,"Surface Mount, MLCC",0603 (1608 Metric),"0.063"" L x 0.031"" W (1.60mm x 0.80mm)",-,"0.034"" (0.87mm)",-,-
http://www.kemet.com/docfinder?Partnumber=C0603C332F5GACTU,//media.digikey.com/Renders/Kemet%20Renders/Kemet%200603.jpg,399-11151-1-ND,C0603C332F5GACTU,KEMET,CAP CER 3300PF 50V C0G/NP0 0603,2666,0,1.62,0,1,Cut Tape (CT),C,Active,3300pF,1%,50V,"C0G, NP0",-55°C ~ 125°C,Low ESL,-,General Purpose,-,"Surface Mount, MLCC",0603 (1608 Metric),"0.063"" L x 0.031"" W (1.60mm x 0.80mm)",-,"0.034"" (0.87mm)",-,-
http://www.kemet.com/docfinder?Partnumber=C0603C153F3GACTU,//media.digikey.com/Renders/Kemet%20Renders/Kemet%200603.jpg,399-10043-1-ND,C0603C153F3GACTU,KEMET,CAP CER 0.015UF 25V C0G/NP0 0603,1688,0,1.98,0,1,Cut Tape (CT),C,Active,0.015uF,1%,25V,"C0G, NP0",-55°C ~ 125°C,Low ESL,-,General Purpose,-,"Surface Mount, MLCC",0603 (1608 Metric),"0.063"" L x 0.031"" W (1.60mm x 0.80mm)",-,"0.034"" (0.87mm)",-,-
http://www.kemet.com/docfinder?Partnumber=C0603C105K4RACTU,//media.digikey.com/Renders/Kemet%20Renders/Kemet%200603.jpg,399-7847-1-ND,C0603C105K4RACTU,KEMET,CAP CER 1UF 16V X7R 0603,6877,0,0.15,0,1,Cut Tape (CT),C,Active,1uF,10%,16V,X7R,-55°C ~ 125°C,-,-,General Purpose,-,"Surface Mount, MLCC",0603 (1608 Metric),"0.063"" L x 0.031"" W (1.60mm x 0.80mm)",-,"0.035"" (0.90mm)",-,-
http://www.kemet.com/docfinder?Partnumber=C0603C150K4GACTU,//media.digikey.com/Renders/Kemet%20Renders/Kemet%200603.jpg,399-9004-1-ND,C0603C150K4GACTU,KEMET,CAP CER 15PF 16V C0G/NP0 0603,6522,0,0.15,0,1,Cut Tape (CT),C,Active,15pF,10%,16V,"C0G, NP0",-55°C ~ 125°C,Low ESL,-,General Purpose,-,"Surface Mount, MLCC",0603 (1608 Metric),"0.063"" L x 0.031"" W (1.60mm x 0.80mm)",-,"0.034"" (0.87mm)",-,-
http://www.kemet.com/docfinder?Partnumber=C0603C221J3GACTU,//media.digikey.com/Renders/Kemet%20Renders/Kemet%200603.jpg,399-9034-1-ND,C0603C221J3GACTU,KEMET,CAP CER 220PF 25V C0G/NP0 0603,5160,0,0.16,0,1,Cut Tape (CT),C,Active,220pF,5%,25V,"C0G, NP0",-55°C ~ 125°C,Low ESL,-,General Purpose,-,"Surface Mount, MLCC",0603 (1608 Metric),"0.063"" L x 0.031"" W (1.60mm x 0.80mm)",-,"0.034"" (0.87mm)",-,-
http://www.kemet.com/docfinder?Partnumber=C0603C821J5RACTU,//media.digikey.com/Renders/Kemet%20Renders/Kemet%200603.jpg,399-9127-1-ND,C0603C821J5RACTU,KEMET,CAP CER 820PF 50V X7R 0603,17622,0,0.18,0,1,Cut Tape (CT),C,Active,820pF,5%,50V,X7R,-55°C ~ 125°C,-,-,General Purpose,-,"Surface Mount, MLCC",0603 (1608 Metric),"0.063"" L x 0.031"" W (1.60mm x 0.80mm)",-,"0.034"" (0.87mm)",-,-
http://www.kemet.com/docfinder?Partnumber=C0603C823K4RACTU,//media.digikey.com/Renders/Kemet%20Renders/Kemet%200603.jpg,399-7962-1-ND,C0603C823K4RACTU,KEMET,CAP CER 0.082UF 16V X7R 0603,7416,0,0.19,0,1,Cut Tape (CT),C,Active,0.082uF,10%,16V,X7R,-55°C ~ 125°C,-,-,General Purpose,-,"Surface Mount, MLCC",0603 (1608 Metric),"0.063"" L x 0.031"" W (1.60mm x 0.80mm)",-,"0.034"" (0.87mm)",-,-
http://www.kemet.com/docfinder?Partnumber=C0603C109C5GACTU,//media.digikey.com/Renders/Kemet%20Renders/Kemet%200603.jpg,399-1045-1-ND,C0603C109C5GACTU,KEMET,CAP CER 1PF 50V C0G/NP0 0603,4089,0,0.24,0,1,Cut Tape (CT),C,Active,1pF,0.25pF,50V,"C0G, NP0",-55°C ~ 125°C,Low ESL,-,General Purpose,-,"Surface Mount, MLCC",0603 (1608 Metric),"0.063"" L x 0.031"" W (1.60mm x 0.80mm)",-,"0.034"" (0.87mm)",-,-
http://www.kemet.com/docfinder?Partnumber=C0603C560G5GACTU,//media.digikey.com/Renders/Kemet%20Renders/Kemet%200603.jpg,399-9104-1-ND,C0603C560G5GACTU,KEMET,CAP CER 56PF 50V C0G/NP0 0603,8521,0,0.24,0,1,Cut Tape (CT),C,Active,56pF,2%,50V,"C0G, NP0",-55°C ~ 125°C,Low ESL,-,General Purpose,-,"Surface Mount, MLCC",0603 (1608 Metric),"0.063"" L x 0.031"" W (1.60mm x 0.80mm)",-,"0.034"" (0.87mm)",-,-
http://www.kemet.com/docfinder?Partnumber=C0603C222M5RACTU,//media.digikey.com/Renders/Kemet%20Renders/Kemet%200603.jpg,399-9042-1-ND,C0603C222M5RACTU,KEMET,CAP CER 2200PF 50V X7R 0603,5993,0,0.15,0,1,Cut Tape (CT),C,Active,2200pF,20%,50V,X7R,-55°C ~ 125°C,-,-,General Purpose,-,"Surface Mount, MLCC",0603 (1608 Metric),"0.063"" L x 0.031"" W (1.60mm x 0.80mm)",-,"0.034"" (0.87mm)",-,-
http://www.kemet.com/docfinder?Partnumber=C0603C220M5GACTU,//media.digikey.com/Renders/Kemet%20Renders/Kemet%200603.jpg,399-9032-1-ND,C0603C220M5GACTU,KEMET,CAP CER 22PF 50V C0G/NP0 0603,7804,0,0.15,0,1,Cut Tape (CT),C,Active,22pF,20%,50V,"C0G, NP0",-55°C ~ 125°C,Low ESL,-,General Purpose,-,"Surface Mount, MLCC",0603 (1608 Metric),"0.063"" L x 0.031"" W (1.60mm x 0.80mm)",-,"0.034"" (0.87mm)",-,-
http://www.kemet.com/docfinder?Partnumber=C0603C681K1RACTU,//media.digikey.com/Renders/Kemet%20Renders/Kemet%200603.jpg,399-9117-1-ND,C0603C681K1RACTU,KEMET,CAP CER 680PF 100V X7R 0603,7159,0,0.16,0,1,Cut Tape (CT),C,Active,680pF,10%,100V,X7R,-55°C ~ 125°C,-,-,General Purpose,-,"Surface Mount, MLCC",0603 (1608 Metric),"0.063"" L x 0.031"" W (1.60mm x 0.80mm)",-,"0.034"" (0.87mm)",-,-
http://www.kemet.com/docfinder?Partnumber=C0603C154K8RACTU,//media.digikey.com/Renders/Kemet%20Renders/Kemet%200603.jpg,399-7862-1-ND,C0603C154K8RACTU,KEMET,CAP CER 0.15UF 10V X7R 0603,8303,0,0.16,0,1,Cut Tape (CT),C,Active,0.15uF,10%,10V,X7R,-55°C ~ 125°C,-,-,General Purpose,-,"Surface Mount, MLCC",0603 (1608 Metric),"0.063"" L x 0.031"" W (1.60mm x 0.80mm)",-,"0.034"" (0.87mm)",-,-
http://www.kemet.com/docfinder?Partnumber=C0603C333M5RAC7867,//media.digikey.com/Renders/Kemet%20Renders/Kemet%200603.jpg,399-14292-1-ND,C0603C333M5RAC7867,KEMET,CAP CER 0.033UF 50V X7R 0603,8000,0,0.15,0,1,Cut Tape (CT),C,Active,0.033uF,20%,50V,X7R,-55°C ~ 125°C,-,-,General Purpose,-,"Surface Mount, MLCC",0603 (1608 Metric),"0.063"" L x 0.031"" W (1.60mm x 0.80mm)",-,"0.034"" (0.87mm)",-,-
http://www.kemet.com/docfinder?Partnumber=C0603C473M5RAC7867,//media.digikey.com/Renders/Kemet%20Renders/Kemet%200603.jpg,399-14294-1-ND,C0603C473M5RAC7867,KEMET,CAP CER 0.047UF 50V X7R 0603,7996,0,0.16,0,1,Cut Tape (CT),C,Active,0.047uF,20%,50V,X7R,-55°C ~ 125°C,-,-,General Purpose,-,"Surface Mount, MLCC",0603 (1608 Metric),"0.063"" L x 0.031"" W (1.60mm x 0.80mm)",-,"0.034"" (0.87mm)",-,-
http://www.kemet.com/docfinder?Partnumber=C0603C629D5GAC7867,//media.digikey.com/Renders/Kemet%20Renders/Kemet%200603.jpg,399-14296-1-ND,C0603C629D5GAC7867,KEMET,CAP CER 6.2PF 50V NP0 0603,7900,0,0.19,0,1,Cut Tape (CT),C,Active,6.2pF,0.5pF,50V,"C0G, NP0",-55°C ~ 125°C,Low ESL,-,General Purpose,-,"Surface Mount, MLCC",0603 (1608 Metric),"0.063"" L x 0.031"" W (1.60mm x 0.80mm)",-,"0.034"" (0.87mm)",-,-
http://www.kemet.com/docfinder?Partnumber=C0603C629C5GAC7867,//media.digikey.com/Renders/Kemet%20Renders/Kemet%200603.jpg,399-14295-1-ND,C0603C629C5GAC7867,KEMET,CAP CER 6.2PF 50V NP0 0603,8000,0,0.19,0,1,Cut Tape (CT),C,Active,6.2pF,0.25pF,50V,"C0G, NP0",-55°C ~ 125°C,Low ESL,-,General Purpose,-,"Surface Mount, MLCC",0603 (1608 Metric),"0.063"" L x 0.031"" W (1.60mm x 0.80mm)",-,"0.034"" (0.87mm)",-,-
http://www.kemet.com/docfinder?Partnumber=C0603C472M5RACTU,//media.digikey.com/Renders/Kemet%20Renders/Kemet%200603.jpg,399-9093-1-ND,C0603C472M5RACTU,KEMET,CAP CER 4700PF 50V X7R 0603,5723,0,0.15,0,1,Cut Tape (CT),C,Active,4700pF,20%,50V,X7R,-55°C ~ 125°C,-,-,General Purpose,-,"Surface Mount, MLCC",0603 (1608 Metric),"0.063"" L x 0.031"" W (1.60mm x 0.80mm)",-,"0.034"" (0.87mm)",-,-
http://www.kemet.com/docfinder?Partnumber=C0603C471J5GACTU,//media.digikey.com/Renders/Kemet%20Renders/Kemet%200603.jpg,399-7922-1-ND,C0603C471J5GACTU,KEMET,CAP CER 470PF 50V C0G/NP0 0603,3894,0,0.15,0,1,Cut Tape (CT),C,Active,470pF,5%,50V,"C0G, NP0",-55°C ~ 125°C,Low ESL,-,General Purpose,-,"Surface Mount, MLCC",0603 (1608 Metric),"0.063"" L x 0.031"" W (1.60mm x 0.80mm)",-,"0.034"" (0.87mm)",-,-
http://www.kemet.com/docfinder?Partnumber=C0603C221K1RACTU,//media.digikey.com/Renders/Kemet%20Renders/Kemet%200603.jpg,399-7877-1-ND,C0603C221K1RACTU,KEMET,CAP CER 220PF 100V X7R 0603,3969,0,0.15,0,1,Cut Tape (CT),C,Active,220pF,10%,100V,X7R,-55°C ~ 125°C,-,-,General Purpose,-,"Surface Mount, MLCC",0603 (1608 Metric),"0.063"" L x 0.031"" W (1.60mm x 0.80mm)",-,"0.034"" (0.87mm)",-,-
http://www.kemet.com/docfinder?Partnumber=C0603C222M3RACTU,//media.digikey.com/Renders/Kemet%20Renders/Kemet%200603.jpg,399-9041-1-ND,C0603C222M3RACTU,KEMET,CAP CER 2200PF 25V X7R 0603,3902,0,0.15,0,1,Cut Tape (CT),C,Active,2200pF,20%,25V,X7R,-55°C ~ 125°C,-,-,General Purpose,-,"Surface Mount, MLCC",0603 (1608 Metric),"0.063"" L x 0.031"" W (1.60mm x 0.80mm)",-,"0.034"" (0.87mm)",-,-
http://www.kemet.com/docfinder?Partnumber=C0603C223M5RAC7867,//media.digikey.com/Renders/Kemet%20Renders/Kemet%200603.jpg,399-14290-1-ND,C0603C223M5RAC7867,KEMET,CAP CER 0.022UF 50V X7R 0603,3900,0,0.15,0,1,Cut Tape (CT),C,Active,0.022uF,20%,50V,X7R,-55°C ~ 125°C,-,-,General Purpose,-,"Surface Mount, MLCC",0603 (1608 Metric),"0.063"" L x 0.031"" W (1.60mm x 0.80mm)",-,"0.034"" (0.87mm)",-,-
http://www.kemet.com/docfinder?Partnumber=C0603C150M8GACTU,//media.digikey.com/Renders/Kemet%20Renders/Kemet%200603.jpg,399-9005-1-ND,C0603C150M8GACTU,KEMET,CAP CER 15PF 10V C0G/NP0 0603,2330,0,0.15,0,1,Cut Tape (CT),C,Active,15pF,20%,10V,"C0G, NP0",-55°C ~ 125°C,Low ESL,-,General Purpose,-,"Surface Mount, MLCC",0603 (1608 Metric),"0.063"" L x 0.031"" W (1.60mm x 0.80mm)",-,"0.034"" (0.87mm)",-,-
http://www.kemet.com/docfinder?Partnumber=C0603C159C5GACTU,//media.digikey.com/Renders/Kemet%20Renders/Kemet%200603.jpg,399-1046-1-ND,C0603C159C5GACTU,KEMET,CAP CER 1.5PF 50V C0G/NP0 0603,1766,0,0.15,0,1,Cut Tape (CT),C,Active,1.5pF,0.25pF,50V,"C0G, NP0",-55°C ~ 125°C,Low ESL,-,General Purpose,-,"Surface Mount, MLCC",0603 (1608 Metric),"0.063"" L x 0.031"" W (1.60mm x 0.80mm)",-,"0.034"" (0.87mm)",-,-
